logFC	AveExpr	t	P.Value	adj.P.Val	B
ARHGEF4	-0.383312411463362	2.64162585242857	-3.13416734221287	0.00232602122847305	0.759239291265312	-2.69199495466162
CCL8	0.414304560918359	-0.696591748858204	2.98524583357557	0.00364723132090342	0.759239291265312	-2.70312074903566
ASXL1	-0.120507404250227	6.82743493299655	-2.73209699497061	0.00757209644006237	0.759239291265312	-2.70546413812593
KLF7-IT1	0.227589791852721	-0.636296248671111	2.98037956805807	0.00370031948560511	0.759239291265312	-2.7108864081738
LIPM	0.315448905741063	-0.530752116841773	2.99600814583952	0.0035323119535804	0.759239291265312	-2.71994082206815
NEXN	0.467315872772276	2.38175831048578	3.10642799554316	0.0025320970518613	0.759239291265312	-2.72688974853831
KAT7	-0.138209654184512	5.77577303511533	-2.72220605290709	0.00778439034789076	0.759239291265312	-2.7296328781081
CES1	0.59314934967951	4.61944015008729	2.76177706247008	0.00696634876853057	0.759239291265312	-2.7378473493735
ALOXE3	-0.283610746491337	-0.538677586793157	-2.94848715408064	0.0040663057884614	0.759239291265312	-2.74198234809747
TMEM176A	1.0773123866104	4.24558871310953	2.78155636751064	0.00658759449683812	0.759239291265312	-2.74385572372167
ADAP2	0.296377838247465	4.16108676149001	2.79556404236401	0.00633085221770657	0.759239291265312	-2.75826992768523
VSIG10L	0.399549966984484	0.695186239668527	3.15950385461653	0.00215154631262095	0.759239291265312	-2.75847986510625
TBC1D13	-0.117276065911339	5.85661783803822	-2.69915782850865	0.0083002769558902	0.759239291265312	-2.76562892035833
NT5C3	0.303332017090819	5.33190127399227	2.7099896069357	0.00805407555140268	0.759239291265312	-2.76690920541677
TTI1	-0.135072302209291	4.88002709692355	-2.73837493531529	0.00744010177682608	0.759239291265312	-2.76898597189894
ISOC1	-0.221722004906688	4.07284926140234	-2.81535793326466	0.00598364869956186	0.759239291265312	-2.77237207293357
FRMD3	0.398877334336554	2.71662961956865	3.00274957885315	0.00346204309240034	0.759239291265312	-2.78327301309735
C19orf40	0.320462639003722	1.03921398743466	3.18243253040771	0.00200424318435172	0.759239291265312	-2.78454411048111
ATG3	0.166875596776943	6.76881889727343	2.68022785837319	0.00874703540251057	0.759239291265312	-2.79469989108742
POLR2C	-0.11817178899869	6.18194024706539	-2.67510920096423	0.00887153476717902	0.759239291265312	-2.79952502776594
ATP8B4	0.305124801054722	3.5944359827871	2.8410670635966	0.00555872989545016	0.759239291265312	-2.79993493760488
ACOT2	-0.267393000069488	2.74751100420427	-3.01727600838005	0.00331500254080449	0.759239291265312	-2.80927238757019
NKAP	-0.117437196059043	4.59878275511095	-2.7282897538482	0.00765318041197865	0.759239291265312	-2.81768393547629
NDRG3	-0.145584330543246	5.74282609594884	-2.66564712451518	0.00910592255622648	0.759239291265312	-2.8268510385221
MLKL	0.318863726761757	6.15493894310981	2.65202355189919	0.00945327358976144	0.759239291265312	-2.83834082926768
ZNF74	-0.172081152215991	4.02348602467432	-2.76442634489397	0.00691448942619863	0.759239291265312	-2.85605774888094
LACTB	0.198475115449547	5.17053995399783	2.66130375832167	0.0092153838221869	0.759239291265312	-2.86043503275293
TTC9	-0.236920313438861	5.96022019286635	-2.6386456664672	0.00980600872800545	0.759239291265312	-2.86605282118731
COG1	-0.119914071157032	5.22151872006624	-2.65842719980261	0.00928853443823414	0.759239291265312	-2.86842057824583
C20orf112	-0.137188789806243	6.37289245805473	-2.6278245305136	0.0101000070065515	0.759239291265312	-2.87832128512717
LIPE	-0.241594224849397	3.81203612812322	-2.77993469500205	0.00661792449342103	0.759239291265312	-2.87913284684505
RABEPK	-0.166740312108245	4.54782224891448	-2.6942913614887	0.00841310225171515	0.759239291265312	-2.88008499617046
FAM209B	0.333521636565752	0.293555829259123	3.00210427416016	0.00346871297515038	0.759239291265312	-2.881721613142
FAM8A6P	0.384816810368388	0.314265902139466	3.00399883075019	0.0034491645108919	0.759239291265312	-2.88574695973802
DECR1	0.124303976464948	6.23321059974219	2.62140460475688	0.0102781781959202	0.759239291265312	-2.88915018210742
DVL2	-0.148018544320714	5.37227447690511	-2.63765165434323	0.00983268791344682	0.759239291265312	-2.89273462684542
TRAFD1	0.213413038482326	7.05391294233696	2.62518386104699	0.0101729518227534	0.759239291265312	-2.89352294790391
PANK2	0.118357845193765	5.93245430315192	2.61943041815852	0.0103335364957887	0.759239291265312	-2.89584690123062
CTNND1	0.200592597355828	5.51786361581199	2.62478533884691	0.0101840017613497	0.759239291265312	-2.90005874122255
TRAF3IP2	-0.222051175571191	4.53755887837824	-2.68250200458759	0.00869223307597279	0.759239291265312	-2.90236719098681
ING5	-0.147250814366253	5.47652367241864	-2.62783854806081	0.010099621058012	0.759239291265312	-2.90259366910441
RASSF4	0.31775613501028	6.37191110267127	2.61178506406966	0.0105504746459528	0.759239291265312	-2.90587484768457
LPAR5	-0.214565616122103	5.03834812133916	-2.64510930057755	0.00963411931249821	0.759239291265312	-2.90735389523379
DCHS1	-0.338917572055342	4.40553297777164	-2.69278770990623	0.00844824421970405	0.759239291265312	-2.91053756276087
TFEC	0.34337498642217	4.60420555896423	2.65912738074331	0.00927068055947743	0.759239291265312	-2.91097262867853
ZNF643	-0.39339283826492	1.23261181847758	-3.06662473490442	0.00285758374701883	0.759239291265312	-2.91963475403026
ARL10	-0.236616477990696	3.56351787536818	-2.78540587592052	0.00651610568369035	0.759239291265312	-2.92370788726106
RADIL	0.186940088160671	-0.710834338303738	2.8149096750592	0.00599131460459269	0.759239291265312	-2.92389139578963
CYBB	0.263016134434655	9.16695946586122	2.65193553513639	0.00945555623739046	0.759239291265312	-2.92412172334709
LMO2	0.28209096344481	6.07025175683709	2.60007641451565	0.0108906998887481	0.759239291265312	-2.92576759632858
GBP2	0.246180445974783	8.3673396508213	2.62602832580884	0.010149572961164	0.759239291265312	-2.93532437557528
ABHD14A	-0.266025351653067	3.35512553257377	-2.80863066914952	0.00609964502882907	0.759239291265312	-2.94018715705241
XPNPEP1	0.110298112080177	5.58633484224618	2.59636758011616	0.0110005190826002	0.759239291265312	-2.94481757446562
NFATC1	-0.165594852529352	6.06762295214094	-2.58933996729888	0.0112113551170618	0.759239291265312	-2.94501878915167
CAD	-0.160045532418657	6.13673929676573	-2.58855074119985	0.0112352592137005	0.759239291265312	-2.94523967461511
CNIH4	0.170046927641898	5.04631072188432	2.60776856577235	0.0106660860336963	0.759239291265312	-2.95680461817294
IRX3	0.240082453370844	-0.602648404029973	2.80805442103475	0.00610967624515585	0.759239291265312	-2.95888169483669
FAM66B	-0.261890477422699	-0.532694205042578	-2.78506746619702	0.00652236169650412	0.759239291265312	-2.97273094435623
ARHGAP21	0.198727866178409	4.00830215602278	2.67445007032712	0.00888768300191591	0.759239291265312	-2.97313436800903
THOP1	-0.178901813123368	4.56802551091881	-2.63298619122399	0.0099587891618223	0.759239291265312	-2.97332349552954
SAT1	0.438108322603355	8.70015316436383	2.61018908971044	0.0105962770091066	0.759239291265312	-2.9744822560151
ECT2	0.293199484656745	2.17981328121558	2.95166344792033	0.00402841164965677	0.759239291265312	-2.98242341593001
VWA5A	0.16975823682208	3.38169971105964	2.74397296454376	0.00732417545558061	0.759239291265312	-2.99332877208799
CTIF	0.25903282693593	3.72473389030209	2.69127546569844	0.00848372156374047	0.759239291265312	-2.994737454519
TMEM176B	1.08310149247555	5.48393146997184	2.56597164359211	0.0119389209290676	0.759239291265312	-2.99544463649207
ALDH7A1P1	-0.291941052566566	-0.178652314465116	-2.81035233616625	0.00606976435261017	0.759239291265312	-3.00608426794093
GADD45G	0.406647196054506	1.36348166570157	3.0207702581774	0.00328050623999773	0.759239291265312	-3.00626367675893
STON2	0.451328136433266	2.03543932106115	2.94580107040437	0.00409860797622667	0.759239291265312	-3.00784413880163
CYB5D1	-0.170738359927483	3.59046656532813	-2.715918615098	0.00792214459539896	0.759239291265312	-3.01092605593573
FAM222B	-0.130367878450717	4.58337018250421	-2.60437911046425	0.0107645382618365	0.759239291265312	-3.01357323562948
UBE2L6	0.236315309418764	7.53525385676539	2.55811383622697	0.0121929699128072	0.759239291265312	-3.01666468632632
SLC25A42	-0.190955462122784	5.1918617680768	-2.56789650478521	0.0118774207140293	0.759239291265312	-3.01801154120549
PPARD	-0.167852946257652	6.18119479868011	-2.54391189586003	0.0126645130356076	0.759239291265312	-3.01807869722486
ZNF395	-0.176043718098	5.80955594093349	-2.5484622697787	0.0125116712220597	0.759239291265312	-3.01812129651319
ZNF132	-0.307970933370936	2.22960975014385	-2.94267874569334	0.00413645375810879	0.759239291265312	-3.02001686516501
NFIB	0.175717434269062	-0.702242941261327	2.74463029642191	0.00731067179175831	0.759239291265312	-3.02113990165233
CHTF8	-0.122719160460018	6.65161532363689	-2.54108010788774	0.012760475689456	0.759239291265312	-3.02303791982567
SERPINE1	0.4305182561781	0.727073732934159	2.94772076070132	0.00407549821570393	0.759239291265312	-3.02351765083685
ANKFY1	0.118545720651635	6.78718922526881	2.5413500871318	0.0127512985937513	0.759239291265312	-3.02520509272806
SAMD9L	0.386469034185566	6.79067705291685	2.54175762759053	0.0127374567846149	0.759239291265312	-3.02629468426896
TPM4	0.136120660213612	7.14922006074921	2.54398394129806	0.0126620800788202	0.759239291265312	-3.02802278085249
ENY2	0.112583287405096	5.47220954773377	2.54806811494786	0.012524844436896	0.759239291265312	-3.02810683231372
SLAIN1	-0.296764720011959	4.04823297968591	-2.64763759881195	0.00956762984620147	0.759239291265312	-3.0316448967151
AJUBA	-0.374784443039778	0.738298327729896	-2.91084204862198	0.00454117093406056	0.759239291265312	-3.03178024105718
RPL21P44	0.187683824063786	-0.706572659441994	2.73356245485398	0.00754109535725438	0.759239291265312	-3.03600134144366
STARD8	0.286859183734223	3.16851255489902	2.74039855325391	0.00739800413785192	0.759239291265312	-3.03634640258905
ITPK1-AS1	0.337141978619695	-0.0659325744119616	2.82784959673188	0.00577360291906438	0.759239291265312	-3.03881149762823
SPRY1	-0.382269609823732	1.66758291655927	-2.99275974972021	0.0035666403041174	0.759239291265312	-3.03883204610062
SNX24	0.282888049498856	1.44835022932696	2.99703085321495	0.00352156762022924	0.759239291265312	-3.03924026973842
PKDCC	-0.300422228374367	-0.473785026179226	-2.74200848017507	0.00736466785206113	0.759239291265312	-3.04005226747355
MTHFD2	0.209629428746734	4.67324296311419	2.56616507413528	0.0119327277855465	0.759239291265312	-3.05254668535353
LRFN3	-0.313050235293827	3.59230541989885	-2.69173726173674	0.00847287346106741	0.759239291265312	-3.05360564835832
ZNF641	0.24172309732479	6.17854442586103	2.52045647136135	0.0134793226904001	0.759239291265312	-3.05551646034069
FBXO46	-0.166310871490201	5.49489209214559	-2.52711742043003	0.0132432701988648	0.759239291265312	-3.06471796322191
AKR1B1P1	-0.293256341791583	0.236210408983685	-2.82156928896467	0.00587834578694931	0.759239291265312	-3.06479684335205
CD276	0.184916060494373	-0.780795329342553	2.69914676635934	0.00830053185517261	0.759239291265312	-3.06813835594088
ATP5F1P2	-0.28690800635281	0.0343124057983613	-2.78876415641739	0.00645431956401459	0.759239291265312	-3.07228023065228
PARP9	0.356906459803039	7.22075685799361	2.51675907261296	0.0136119772519631	0.759239291265312	-3.07530384230433
DNAJC6	-0.270549908810822	0.549941792777105	-2.85282616733779	0.00537375783073219	0.759239291265312	-3.077980486926
JAK2	0.255751068589388	5.95603274954836	2.5068143910599	0.0139746072283254	0.759239291265312	-3.07941604591204
KLC2	-0.231383373772778	4.35198399864534	-2.57803897703225	0.0115580567079447	0.759239291265312	-3.08542758682323
POLR3E	-0.145781678212156	5.5835881765078	-2.51125971439454	0.0138114514965408	0.759239291265312	-3.08560741870079
VIPR1	-0.170950999134542	5.75244676186579	-2.50670760055786	0.0139785479242321	0.759239291265312	-3.08703152893179
DENND2C	0.328329041354305	0.443795965661888	2.85488076643628	0.00534202463648566	0.759239291265312	-3.08762902490168
SERPINH1	-0.26573023152417	2.46932929957788	-2.8445819569117	0.00550283718925814	0.759239291265312	-3.08909164023388
LIMS1	0.165553154103534	5.83389071440222	2.50192088858584	0.0141562106237098	0.759239291265312	-3.08971240755729
CARD16	0.272522013850073	5.70144466193207	2.5025288327983	0.0141335345349122	0.759239291265312	-3.09138855610989
MYO7A	0.433663379498875	2.25910426133627	2.83974419812537	0.00557990022411102	0.759239291265312	-3.09306873501158
TXNDC17	0.187465600668532	3.76558414837246	2.6183314981736	0.0103644681288585	0.759239291265312	-3.09524237723148
WARS	0.308200380519112	7.98176238595874	2.5173527220993	0.0135905997052162	0.759239291265312	-3.09525353957085
CFL1P1	-0.351646905140961	-0.0667674169056758	-2.75344445399621	0.00713178216494999	0.759239291265312	-3.09624382022523
TJP2	0.277699658177875	4.22130602209232	2.56287244489328	0.0120385450909483	0.759239291265312	-3.10463899319981
LAP3	0.302388678363693	6.01759554409983	2.48717211839714	0.0147164286332824	0.759239291265312	-3.11018992392673
TRBV24-1	-0.473309533837305	1.83324160261457	-2.92098660150793	0.00440841354431091	0.759239291265312	-3.11479910623621
SLC1A3	0.398103013574298	0.558121178031045	2.84803109577721	0.00544849182105028	0.759239291265312	-3.11561296423162
TARM1	0.244721656320568	-0.749918517131576	2.66960386181798	0.00900723366187855	0.759239291265312	-3.11691074609703
FAM117A	-0.128386569979114	6.92578237922295	-2.48398766584372	0.0148399640607287	0.759239291265312	-3.11835584307478
SOCS6	0.232814038063147	2.3880840677827	2.80675153003727	0.00613241243060051	0.759239291265312	-3.12028575905152
RPAP1	-0.163010220573584	5.25240240771216	-2.49867188566992	0.0142779513945881	0.759239291265312	-3.12224026523053
ZBTB4	-0.172764500338082	7.11316018606379	-2.48282827768451	0.0148851707290698	0.759239291265312	-3.12313437126296
TDRD7	0.218251848213813	4.90637727877001	2.50618555287304	0.0139978264587271	0.759239291265312	-3.12550004568759
SLC43A1	-0.16383216988752	3.90490241126195	-2.59159073924427	0.0111434356930025	0.759239291265312	-3.1279069881141
ETNK2	-0.325711774858104	0.701595182034887	-2.82599273122723	0.00580439215508054	0.759239291265312	-3.13006656886463
CNN1	0.265611143274226	-0.530497976500056	2.68873167188869	0.00854370477700505	0.759239291265312	-3.13220110746388
AEBP1	-0.312176842160244	4.74675432691287	-2.51949959290867	0.0135135415403296	0.759239291265312	-3.13222339262133
GBP1	0.308774799010539	6.39596953693312	2.4721882252222	0.0153058414419699	0.759239291265312	-3.13333929467264
PLOD2	0.347037703850068	-0.146295748561656	2.7406759699755	0.00739224995566576	0.759239291265312	-3.13539284269347
HEATR2	-0.139138592126757	4.1504158109877	-2.55456072151621	0.0123094356566908	0.759239291265312	-3.14244599637098
DYNLT1	0.298731516542062	5.78917127802876	2.46495304942949	0.0155979413997214	0.759239291265312	-3.14893941935962
DUSP5	0.262102876120118	3.92369869650463	2.56054184144592	0.0121139554946364	0.759239291265312	-3.14900212068301
ATP6V1D	0.133286662266989	5.31489642979731	2.47565788845239	0.015167508164056	0.759239291265312	-3.14981862173556
SEPP1	-0.285350559527705	0.379278074323234	-2.76913051892436	0.00682327390940641	0.759239291265312	-3.15219245448373
FAM225A	0.388744335954815	0.015241070474591	2.74884482316058	0.00722463039924086	0.759239291265312	-3.15290783007611
SEC14L5	0.527438585789113	1.32752861688674	2.88536691283503	0.00489094799777056	0.759239291265312	-3.15326467330837
MPDU1	0.146822926189854	5.2605252048539	2.47327879472146	0.0152622399242955	0.759239291265312	-3.15602902099384
ALDOC	-0.19874250632184	5.19530147174545	-2.47548958171046	0.0151741925294077	0.759239291265312	-3.16221419381035
GNG7	-0.203421933920924	5.44793523313435	-2.4668326876683	0.0155215806568984	0.759239291265312	-3.16233279011543
9-Mar	-0.178330213683043	5.60025090106835	-2.45988017244707	0.015805708190842	0.759239291265312	-3.16635907909109
GOLGA3	-0.110515544998316	6.55378141439599	-2.44967376316275	0.0162312387295131	0.759239291265312	-3.16891757346204
TRAJ35	-0.196155671014863	-0.704500235572931	-2.61636560906157	0.0104200116334137	0.759239291265312	-3.17135941986625
DNTT	-0.387874999544703	-0.0428822353979572	-2.6898863004976	0.00851643076536563	0.759239291265312	-3.17838641469728
CARD6	0.239638784314548	4.63141845171385	2.48319141298674	0.014870998168087	0.759239291265312	-3.18140055516426
FAM171A2	-0.272538633316527	-0.137929634155388	-2.67644042696098	0.00883900189646899	0.759239291265312	-3.18584036168715
NBPF15	-0.313879291714744	2.36303122727526	-2.78056631930644	0.0066060961354302	0.759239291265312	-3.18728482769699
ADTRP	-0.319884870751822	3.47928646547155	-2.60786923647911	0.0106631743776192	0.759239291265312	-3.18862226426016
SERHL2	-0.336344286040332	0.811208849715368	-2.78758373067794	0.00647597587149934	0.759239291265312	-3.18980935278662
FANCF	-0.207418532844765	4.57251962857145	-2.48651420082796	0.0147418756428959	0.759239291265312	-3.19437061249331
MGAT5	-0.148781547277069	6.77637265702501	-2.43424969181553	0.0168937394524219	0.759239291265312	-3.19498722946877
CHDH	0.291792867356922	-0.399924067760419	2.65740132099925	0.00931474960344673	0.759239291265312	-3.1956318871648
SCMH1	-0.160856197123183	4.12002237366636	-2.51833233348343	0.0135553894487393	0.759239291265312	-3.19932062281605
STAC3	0.321713838879951	3.97188352248194	2.51825541909252	0.0135581510223275	0.759239291265312	-3.19991625339387
ZNF204P	-0.288688314420253	2.83825894644948	-2.69383537219189	0.00842374514820982	0.759239291265312	-3.20092126992956
FAM86A	-0.22542898335855	2.52711408922022	-2.73782015715271	0.0074516810019397	0.759239291265312	-3.20337566816279
IL17B	-0.264635984203453	-0.351386578469769	-2.63391972647733	0.00993344035216844	0.759239291265312	-3.20511722959131
THAP10	-0.223992564185761	-0.578176817664897	-2.59970590872984	0.0109016259177732	0.759239291265312	-3.21348424806765
FIZ1	-0.186623818349549	3.93662423215667	-2.52745703252825	0.0132313350880607	0.759239291265312	-3.21368821313496
MDC1	-0.186082797646266	5.71028087648104	-2.42605448547732	0.0172554704243961	0.759239291265312	-3.21535908215267
EFCAB5	-0.274323919539005	0.0417954801574494	-2.67391131226935	0.0089009020142598	0.759239291265312	-3.2171226096805
TRBV19	-0.319948363176983	4.27619112416668	-2.49555987321562	0.0143954386736784	0.759239291265312	-3.2185207542671
NFKBIE	0.157446450054372	5.29581121899207	2.42709420191724	0.017209198650968	0.759239291265312	-3.22537508018669
PRAF2	-0.156324640320498	4.52190875097618	-2.46561894002764	0.0155708510861581	0.759239291265312	-3.22818620229951
RAB10	0.117327830794755	7.22694347493688	2.41816847348559	0.0176100582097061	0.759239291265312	-3.22830067349615
PRR7	-0.245095587934511	3.13211418297271	-2.62154888744771	0.0102741428974307	0.759239291265312	-3.23141725735587
LMNB1	0.244258776332015	6.55199540038674	2.41028359059525	0.0179710726973875	0.759239291265312	-3.2315828922776
IGSF9	-0.25294885465774	-0.423555253397602	-2.59730602343288	0.0109726374889017	0.759239291265312	-3.24048501253504
TERF2	-0.126070695367369	5.22193607397232	-2.42113716995415	0.0174758182137027	0.759239291265312	-3.24224860928308
LINC00152	0.336736181386221	3.01234402797103	2.60379802423429	0.0107814990946155	0.759239291265312	-3.24257026939059
ZNF212	-0.110601543621038	4.78699894748441	-2.43778116107918	0.0167399599467416	0.759239291265312	-3.244807714132
VMO1	0.482624069737331	0.239105695149288	2.70285248754565	0.00821554009074524	0.759239291265312	-3.24497408304215
CPNE8	0.274224626781624	3.10624469082695	2.58825838697601	0.0112441257176368	0.759239291265312	-3.24841657520992
CAPG	0.224771282041823	7.48505978535127	2.40705886738408	0.0181206078172187	0.759239291265312	-3.2517815674922
CHD2	-0.0842068020241553	8.41121312246137	-2.41741678651181	0.0176441938288738	0.759239291265312	-3.25663379501897
IQGAP3	0.268266907670975	-0.416720277174865	2.60489329140666	0.010749550385394	0.759239291265312	-3.25759854994432
SYVN1	-0.127879675056525	6.82259482001498	-2.39433579544251	0.0187214591303137	0.759239291265312	-3.25768317498689
NOP2	-0.129255719122221	6.14654806362505	-2.38716199945118	0.0190680000306056	0.759239291265312	-3.26706164956506
FAM26E	0.325741026980827	-0.083070312737199	2.63872076322203	0.00980399580556192	0.759239291265312	-3.2689244642807
TMEM198	0.237340101449013	-0.307069337149961	2.60600089676452	0.0107173288210134	0.759239291265312	-3.27157031217418
ACPL2	-0.167672209376636	4.42897643365306	-2.44219060178678	0.0165497034709174	0.759239291265312	-3.27159152559619
DRP2	0.302058695525677	-0.541852627243357	2.57798406553745	0.0115597646879686	0.759239291265312	-3.27337069344195
HTR2B	0.20385696642131	-0.775486656838626	2.54478595545685	0.0126350246468854	0.759239291265312	-3.27397754858939
AKR1B1P4	0.207133953675006	-0.536791146755215	2.57116246432507	0.0117737248917666	0.759239291265312	-3.27826521021366
BRD1	-0.100454744681279	6.50779379598686	-2.37938347934316	0.0194501849309769	0.759239291265312	-3.2784270029681
LIM2	0.335435428493328	0.269269113276086	2.67138581723236	0.00896310608885609	0.759239291265312	-3.27975364851471
HPDL	-0.335809305764047	0.196547685674971	-2.63769535753409	0.0098315135436194	0.759239291265312	-3.28065543183435
