logFC	AveExpr	t	P.Value	adj.P.Val	B
TRAF3IP3	-0.0177087928796776	8.76507330969848	-3.68489374278206	0.000589628803271868	0.141478680293036	-1.11532248810663
GHRL	0.0543560350855395	2.78906833925106	3.5966826097296	0.00076998319738168	0.146924651236266	-1.17128909827763
PPP1R14A	-0.0477166510648971	2.12167249860943	-3.54197833754551	0.000907221102189839	0.146924651236266	-1.17338559680948
CD19	-0.046619282921182	5.27071832551848	-3.65883122228505	0.000638196053531349	0.141989997639731	-1.17680203245216
PCSK4	-0.0431895890992248	1.41173818282006	-3.54086355495939	0.000910247474860246	0.146924651236266	-1.18881777578316
SLC46A2	0.045041705040881	3.99220055420217	3.63950270081564	0.000676670142406739	0.143209087245377	-1.18971503436721
FLT1	-0.0425916863264467	0.861892609675838	-3.54711776362305	0.00089339275541036	0.146924651236266	-1.21281526605925
SWAP70	-0.0324393791123644	5.96267369208743	-3.66436716071068	0.000627569093840075	0.141538322753192	-1.22089856536687
TMEM156	-0.0399443787921706	3.99508403559549	-3.59370734944079	0.000776905674453138	0.146924651236266	-1.2212453029837
SERPINE2	-0.0647865199086162	2.83821926745546	-3.52471602325888	0.000955181318765015	0.151212550309108	-1.25468530078359
PDK4	0.0652176374136086	4.73965401292838	3.64227741639201	0.000671013318272533	0.143209087245377	-1.25837220662334
IGKV3D-20	-0.0545556681873237	0.410449812383953	-3.5483866586643	0.000890009770071784	0.146924651236266	-1.27521696917887
OR2W3	0.091528130702263	3.30779774121755	3.59146313005541	0.00078216664815868	0.146924651236266	-1.29051031716888
CDC6	-0.0533477015044635	0.787319920013301	-3.52539041003769	0.00095326301342771	0.151212550309108	-1.29563788311527
SLC7A3	-0.0563142318482923	0.0826956928084674	-3.55191918357853	0.000880656155467839	0.146924651236266	-1.2986117285374
SLC29A3	0.0267040919532348	3.81814237098224	3.5872122044477	0.000792225467812621	0.146924651236266	-1.2987701615301
PRDM1	0.0358876387552761	5.53604591731254	3.63862515054795	0.000678468707795151	0.143209087245377	-1.30315447727288
ZBTB16	0.0646068674828802	2.66235944656836	3.54655818827136	0.00089488853633082	0.146924651236266	-1.31749597383715
MPO	0.0738802118910129	3.12788350701733	3.56569014106425	0.000845082538278061	0.146924651236266	-1.32277371818869
CEACAM8	0.0877463954934962	1.33253185591437	3.50714227131077	0.00100649048457969	0.154360011418437	-1.3236258866221
CA1	0.0836981583727583	2.73500972030912	3.55386862441895	0.000875534653469424	0.146924651236266	-1.32449816056924
KLF1	0.0663613738919096	1.93608689449714	3.50872367999416	0.0010017676443531	0.154360011418437	-1.33226580912209
ADAM15	0.033762701237295	6.23541885743571	3.62721421031588	0.000702277183611009	0.146358120898375	-1.34403005393695
C12orf42	-0.034915675896777	1.39591680514641	-3.47034420301517	0.00112258280970167	0.163689272110428	-1.37788339792869
SP140L	-0.0185391619173753	5.62880919100333	-3.60375485283845	0.000753764683820602	0.146924651236266	-1.38733449369718
ARL6	-0.0432665954809769	0.723505239955578	-3.48661710809668	0.00106975003778598	0.158669951550526	-1.39856863431945
LEPREL2	0.0410885428177021	1.27562089186987	3.45499614095886	0.00117468659530197	0.168174261783058	-1.41164370671239
ICOS	-0.0413608050592301	4.60769149371831	-3.55133096115602	0.000882207131630512	0.146924651236266	-1.41963688104746
ERVH48-1	-0.0424390519989637	0.203467222105144	-3.48970941397474	0.00105998237441416	0.158650452839588	-1.44932697510205
CHRNE	0.0529530546203498	1.13148627697462	3.43561721380446	0.00124377240844675	0.17353787231074	-1.47340103558867
MS4A1	-0.0406447004253445	7.55719028468415	-3.56986448045738	0.000834573632282155	0.146924651236266	-1.49616887300378
TTYH2	0.028811142267996	5.17264286833126	3.56446138863397	0.000848199968583722	0.146924651236266	-1.49772439246359
IGLV1-36	-0.0755204162513375	0.638042137064051	-3.46709765948341	0.0011334169716101	0.163689272110428	-1.50876649894296
TSPAN5	0.0298131971279958	4.73584225618434	3.54272750646123	0.000905192692388257	0.146924651236266	-1.5276788561115
FAM104A	0.0140641680402751	5.82975467185092	3.55947932195752	0.000860952935374608	0.146924651236266	-1.53649449596224
GLRX5	0.0262306327435858	5.43345973999421	3.54532051836267	0.000898205418492909	0.146924651236266	-1.56494741518714
SLC35E3	0.0207373233774104	3.61417186403878	3.46879513842974	0.00112773987135774	0.163689272110428	-1.59890473790839
IGHV3-53	-0.0669256229723926	1.41555061284798	-3.3992978625048	0.00138380549056686	0.183733658037845	-1.60623611002371
CTSB	0.0280978792363987	9.02528209514897	3.5028933212847	0.00101928542506566	0.154360011418437	-1.6095052710816
PTK2	-0.0317789499378305	3.88579177268391	-3.44197392676926	0.0012206948726256	0.171773678486392	-1.6427279832155
ECHDC3	0.046897804402619	2.39517748040254	3.40251171021818	0.00137083309461914	0.183733658037845	-1.65311014447435
IGKV2-30	-0.0699557672342451	1.40631452452474	-3.38299914132434	0.00145141178058356	0.185240647717269	-1.65694764563747
MXI1	0.0327358940322536	6.10546148556804	3.51010076715334	0.000997672252992453	0.154360011418437	-1.67854597252141
PAWR	-0.0398701834644401	2.60195873201154	-3.36817521617969	0.001515618014432	0.188507829036162	-1.67911010652129
MYO16	0.051090735397377	-0.317774355155319	3.38787636094808	0.00143085880815401	0.185240647717269	-1.68606255193168
FAM210B	0.0491146663844551	6.66919707578301	3.50201774998642	0.00102194128064927	0.154360011418437	-1.68815965392501
DNTT	-0.0450429421015391	0.139127955122652	-3.40200614042115	0.00137286608138955	0.183733658037845	-1.70541243351688
STAP1	-0.0425808133375812	3.90175985906234	-3.41021352803424	0.00134021475535217	0.182357815967918	-1.71787265827666
IGLV3-27	-0.0624961639292257	0.362587332825315	-3.39253659615631	0.0014114790580671	0.185240647717269	-1.72751844691181
IGHV3-11	-0.0569008774155395	2.47240214269055	-3.33572476658706	0.00166571678681477	0.193032865648626	-1.75660254990256
RNF217	0.0369809766856687	1.9512491822115	3.34155894361581	0.00163772955648986	0.193032865648626	-1.75855276450101
CLTCL1	0.0438027025881703	2.89742722129828	3.38368907904257	0.00144848737767362	0.185240647717269	-1.76687490628096
TRBV7-7	-0.0389791197783717	0.213228933694745	-3.37037528901906	0.00150592122082598	0.188507829036162	-1.76869276733699
TMOD1	0.0591392929548137	2.30684482279266	3.36180492793892	0.0015440307458912	0.189708374629498	-1.76929880938229
SMAP2	0.0334191042912987	9.98044915495703	3.42916906671585	0.00126760620397972	0.175377046574135	-1.77673747936146
ARHGEF12	0.0347134367512143	4.55952421782264	3.44542976942762	0.00120832050976744	0.171498179938026	-1.78954108553849
DIRC3	0.0360942243474716	0.318066790509187	3.32869174165813	0.00170005864425722	0.193032865648626	-1.79811065283607
MN1	0.0447999442805757	0.595539951644316	3.31230156035122	0.00178271673848328	0.196984217331468	-1.8131166938467
STARD13	0.04300512318653	0.00926812986148222	3.33056632979283	0.00169084002922549	0.193032865648626	-1.81825864975389
TBC1D8B	0.0401308401505587	-0.0479030294742313	3.33115147779556	0.00168797219053378	0.193032865648626	-1.82263037688144
CALY	0.0310862646644361	-0.227424489954874	3.33001620299142	0.00169354044411775	0.193032865648626	-1.85387545509931
UBE2D3P2	0.0234046922715326	3.0025766362058	3.33924279444538	0.00164878653558116	0.193032865648626	-1.87536363274021
SLC22A16	0.0592940374731244	0.856494896932804	3.28118526892395	0.00195023482252048	0.197442774389379	-1.89704343186711
LCLAT1	-0.0355332696160487	3.67757935227827	-3.33696615232801	0.00165972395429588	0.193032865648626	-1.89838191741715
IGLV4-69	-0.0791033527770166	2.46181501609364	-3.28838744371812	0.00191018395032959	0.197442774389379	-1.89908435600907
IGHV2-5	-0.08262407728762	2.55357005358974	-3.28966541966898	0.00190315910910584	0.197442774389379	-1.89973922473241
TNFSF8	0.0321692043656939	5.32722592045757	3.42080632345065	0.00129916521405917	0.178245467368919	-1.91131938211711
IGKV3-11	-0.0663573891915166	3.66378996866962	-3.31340380503199	0.00177704048842297	0.196984217331468	-1.92311697896497
IGLV2-18	-0.0664711808637457	1.02894837543977	-3.28377698514634	0.00193573168024346	0.197442774389379	-1.94918750318364
FAM45B	0.0320693705430446	3.20171313032534	3.32588885338477	0.00171393135717664	0.193275108661344	-1.95064292916021
TRBV27	-0.0478397309080054	0.913888045512352	-3.27825567873331	0.00196675261175037	0.197442774389379	-1.95469341704757
CCDC141	-0.0444280683709535	1.52833504741464	-3.25371618659336	0.00211041002511462	0.199776518896806	-1.97266070579088
ZNF683	-0.0656163233746052	4.08315746789141	-3.31598828812959	0.00176379826957092	0.196984217331468	-1.97646643531682
CR2	-0.0567157664969498	4.72458111114091	-3.34550700051337	0.00161904418088453	0.193032865648626	-1.98533421572541
IGLV3-1	-0.0720589115742785	3.86869184448967	-3.29537028177361	0.00187209782244255	0.197442774389379	-1.99475050549705
CYGB	0.0338718776860829	-0.427148175762256	3.28547747825194	0.00192627136349251	0.197442774389379	-1.99484708170715
NAP1L2	0.0448584879883267	2.17214392682198	3.26590587557304	0.00203785164107909	0.1985277480398	-1.99839809031989
IGHV5-78	-0.0506674621402846	1.55133244026364	-3.24352060083439	0.0021729692389041	0.200783622006752	-2.00458150317253
UNC5C	0.0229212800479458	-0.761433482782935	3.30046934828247	0.0018447421138959	0.197442774389379	-2.00749228481407
TBC1D8	0.0453052911248135	4.79512409439166	3.37393630247102	0.00149035095264224	0.188507829036162	-2.01338309436617
ETV5	0.0375871399030741	0.140639455726627	3.25219314829147	0.00211964574616976	0.199776518896806	-2.02126359980387
ETS2	0.0288796255805164	6.26051746398548	3.38538086088731	0.00144134020686855	0.185240647717269	-2.0271808251346
ACTR3P3	0.0341344116120002	0.122274100459224	3.24425803306637	0.00216838620894748	0.200783622006752	-2.04558776725894
PAPSS2	0.0410456873132018	2.35525774183339	3.25310441270533	0.00211411524388737	0.199776518896806	-2.04780973541674
EVC2	-0.0398832277060763	0.620077491631751	-3.24957542696652	0.00213560904554409	0.199776518896806	-2.05149167585692
AGAP3	0.0287371762561509	5.52188093553803	3.36655210965546	0.00152280984340437	0.188507829036162	-2.06904376120471
BCL2L1	0.0493240846997574	7.42407364695911	3.35276654448882	0.00158521334365435	0.191904062425921	-2.07966762637419
RALGPS2	-0.0343697803005627	5.79419669006914	-3.35522095867944	0.00157392798460608	0.191904062425921	-2.08283231112493
RASGRP3	-0.0402772546089043	3.75409177409106	-3.26697108375151	0.00203162451441969	0.1985277480398	-2.08920091074888
TCL6	-0.0468659917357658	2.70418426247575	-3.21477845718152	0.00235890394481236	0.200783622006752	-2.09636466535898
3-Mar	-0.0325574743723225	2.50792775793065	-3.21013468323666	0.00239032036677387	0.200783622006752	-2.10026348275812
VPS37D	-0.0375685183445969	-0.30188622093061	-3.26897895939061	0.00201993557496772	0.1985277480398	-2.10230433618093
KLHDC8B	0.0372275056843626	3.92238509548636	3.30504844454107	0.00182049928835745	0.197442774389379	-2.10942344976871
IGHGP	-0.106675983525474	2.30428737637561	-3.21530136737402	0.00235539084856908	0.200783622006752	-2.12225339958226
PLCB1	0.0330981314033913	2.67481002339419	3.23517778847808	0.00222546069371917	0.200783622006752	-2.12503744972694
IGKV1-8	-0.0458736278873033	0.952250521296847	-3.21034671977581	0.00238887731129079	0.200783622006752	-2.12872355957209
TLR10	-0.0315322152064048	4.48958664803835	-3.2936349979655	0.00188149471845007	0.197442774389379	-2.12966788727311
LINC00467	-0.0349874565733672	0.582465613578283	-3.20938148997371	0.00239545302805237	0.200783622006752	-2.15771287857949
CD93	0.0492855357266968	8.14544691901373	3.30053734507893	0.00184437989462521	0.197442774389379	-2.19553692292975
CDKN3	-0.040996841022466	0.150133145345297	-3.21401983373855	0.00236400944724385	0.200783622006752	-2.20448932717661
RRAS2	-0.0319943616813065	3.61951916772153	-3.22069523450196	0.00231944024411339	0.200783622006752	-2.20831043897341
IGKV1-9	-0.0504084198757239	0.835507794434014	-3.18566225415768	0.00256251622886131	0.203487467926435	-2.21211635397325
KLC3	0.052885735999776	1.30130250723005	3.16154176575349	0.00274363935012366	0.206591102052236	-2.21527890528202
RBM4	-0.0228620335800954	2.98493230127468	-3.18565701966464	0.0025625542822466	0.203487467926435	-2.22637643003236
TNFRSF12A	0.0454099949713162	2.121309958215	3.17453536170857	0.00264462095590015	0.203487467926435	-2.23509060762656
PKP4	0.0176566237843896	4.17186038186858	3.26170867369712	0.00206256446444818	0.199753302015734	-2.2365846901142
MICAL2	0.0409258765599608	6.73595271015432	3.30393327130116	0.00182637530336089	0.197442774389379	-2.23861888896258
IGLV3-25	-0.0717356187518638	2.94423309205202	-3.16300901664797	0.00273228550892255	0.206591102052236	-2.24442182991001
TMEM37	-0.0350335658624841	-0.395866079386806	-3.21546957687712	0.00235426180855328	0.200783622006752	-2.25204746837488
TARM1	0.0242343868642946	-0.82965841391468	3.20835329164452	0.00240247652668429	0.200783622006752	-2.2599992285659
NID1	0.0462788702439792	4.44320728500337	3.27189825315548	0.00200305430721589	0.1985277480398	-2.26416106560342
LRP3	0.0466065036122976	3.69747923471721	3.23688339555591	0.00221463277331709	0.200783622006752	-2.27652512000681
NEFM	0.0448324494397949	0.448047215295025	3.14202768169543	0.00289893363082315	0.206591102052236	-2.27766569777476
CDC25A	-0.0450568381605297	-0.0056217657305353	-3.19489312514635	0.00249623346587301	0.203455385060066	-2.28154042613694
CSDAP1	0.058864339048603	4.88831886648499	3.27887221961253	0.00196326542379678	0.197442774389379	-2.28265591521229
TCL1B	-0.0340499967051125	-0.252770276233998	-3.19783453235502	0.00247545479335998	0.203455385060066	-2.28867293266109
TCF4	-0.032330040974063	4.92336780225449	-3.25230965430005	0.00211893790387263	0.199776518896806	-2.29102697029806
KIF18A	-0.040781889591522	0.203291185847351	-3.17691338948208	0.00262686785024861	0.203487467926435	-2.29721039155544
TRBJ2-2	-0.0372244679819009	0.693409412085175	-3.15101107540312	0.00282644203689292	0.206591102052236	-2.30304041414627
IRS2	0.0448323426057423	5.92162166359331	3.27965880880052	0.0019588249349464	0.197442774389379	-2.31319987711695
STOM	0.0257114221177985	6.49735889829157	3.27892401471438	0.00196297273475644	0.197442774389379	-2.31650457529437
NPM1P5	-0.0286818457119248	3.73621592404245	-3.18474016801691	0.00256922778399143	0.203487467926435	-2.32539770610939
LTBP2	0.0345713412103709	2.48445993023318	3.14804164947462	0.00285021276630382	0.206591102052236	-2.33235936416428
BLVRB	0.0432163706578818	6.65135993765088	3.26976904772204	0.00201535351996518	0.1985277480398	-2.33242000543641
TRBV28	-0.0904940617430811	3.46495688714796	-3.14336500545128	0.00288803225062379	0.206591102052236	-2.34041209278083
INHBA	0.0278820294857984	-0.702247809861273	3.16774407048639	0.00269594619698898	0.20644678226617	-2.34749527038631
FAM72A	0.0311721083898475	-0.488460798321513	3.15062110977726	0.00282955308602045	0.206591102052236	-2.36266802230304
TPGS2	0.0292572985302646	5.27694885176795	3.25115810388994	0.00212594407760622	0.199776518896806	-2.37234868434625
EPB42	0.0557488930557861	4.06179557690363	3.21921956225839	0.00232922387064836	0.200783622006752	-2.37240761245682
SLC16A6	0.0362973226155937	4.2421261211512	3.22115853277703	0.00231637661993215	0.200783622006752	-2.37246869594363
RTN4IP1	-0.0283902315392719	2.45871432393555	-3.10542626609793	0.0032127773315209	0.216213654421289	-2.3727767290502
TMEM41B	-0.0247114831409271	5.14995506710869	-3.22888141476753	0.00226586776325898	0.200783622006752	-2.38605406913482
TMEM86A	0.0270951331437012	2.0758273355224	3.10489765682773	0.00321753572574495	0.216213654421289	-2.38809817558049
PLVAP	0.0508369481474833	2.57640147804349	3.13982008894935	0.00291701395679671	0.206591102052236	-2.39348454952365
CAV1	-0.0474957903509372	0.22064754077418	-3.14094965926873	0.00290774947821957	0.206591102052236	-2.39729273260375
COLQ	0.033127195246873	3.75222668734954	3.18687117057497	0.00255374199197031	0.203487467926435	-2.40242058890882
CEBPD	0.0498047893369374	7.45523669792374	3.23215491399078	0.00224477426098904	0.200783622006752	-2.40592567110222
IGHD	-0.0489565473624617	7.65875409449858	-3.23846020684157	0.00220466683397285	0.200783622006752	-2.4130429303534
CHD1L	-0.0219289252149454	5.38913671025765	-3.22481814227798	0.00229231099058291	0.200783622006752	-2.41968919178997
PMEPA1	-0.0477828134647684	3.52953634715855	-3.12633126364517	0.00302981543832995	0.209591938557413	-2.42525165403724
ARHGAP32	-0.031183079234763	3.84228436227087	-3.14915469131868	0.00284128070755496	0.206591102052236	-2.42960855705489
IGKV4-1	-0.0677322314434977	5.29934276053092	-3.19612368125523	0.00248752062658775	0.203455385060066	-2.43673104523996
CTNNAL1	0.044333459794249	1.54710442267158	3.0754583052157	0.00349324781803102	0.216213654421289	-2.44029673315257
BNIP3L	0.0249073319501606	7.35448106538258	3.22227406988562	0.00230901565630655	0.200783622006752	-2.44524550879843
UGGT2	0.0374016829598887	1.10476954578001	3.06334207969911	0.00361304246231298	0.21839834160124	-2.4525019924106
CHAD	-0.0456054022659391	1.09335604919825	-3.07887552338915	0.00346014165375293	0.216213654421289	-2.46013102690967
RAPGEF5	-0.039649057679096	0.347632736756579	-3.10308687164891	0.00323388618627424	0.216213654421289	-2.46665975849421
TNFRSF1B	0.0349570731296043	9.61691793460472	3.1794803949911	0.00260783012254442	0.203487467926435	-2.46895118276642
PLXDC2	0.0399178465595914	4.8943846127795	3.2044998967373	0.00242897200735376	0.2009577644677	-2.47776603203928
MTMR14	0.0133837463340892	6.92292346256697	3.21601457497989	0.00235060723437307	0.200783622006752	-2.48006920564306
IGHV3-7	-0.0690284025189769	3.1120125315254	-3.07809063222599	0.00346771954648804	0.216213654421289	-2.48019553790396
MAPKAPK3	0.0225132955182103	7.50606167177365	3.20498890275159	0.00242559443914963	0.2009577644677	-2.48676079987668
FECH	0.0213737121750376	4.72763614209807	3.19025331306335	0.00252934497752759	0.203487467926435	-2.4907406170095
BLNK	-0.0363327580889008	4.1372315466043	-3.13695747273262	0.00294061711627483	0.206591102052236	-2.49497613822211
CTGF	-0.048646660198912	0.359813693085671	-3.09908802263365	0.00327027086566807	0.216213654421289	-2.49507724467428
UBC	0.0120546096268006	9.34896941765446	3.17449255298349	0.002644941577761	0.203487467926435	-2.50112059338546
SMARCA1	-0.0473293408931239	0.679511220252771	-3.07818977705371	0.00346676147317885	0.216213654421289	-2.50474041563829
PTGFR	0.0309680605107343	-0.678038159855865	3.10472097782284	0.00321912761810797	0.216213654421289	-2.50722254213591
BACE1	0.0239637476776398	3.64172293023463	3.13632041353556	0.00294589427353018	0.206591102052236	-2.50848646952757
ZBTB12	-0.0330529450473862	1.22391973320543	-3.05081258086654	0.00374097059960759	0.220770088646707	-2.50937451178291
SGMS2	0.0502004267397092	3.77531292424051	3.15261902807392	0.00281364819613969	0.206591102052236	-2.51380650378236
MKI67	-0.0535304991545798	3.37879875420026	-3.08276598585037	0.00342280942153682	0.216213654421289	-2.51521722446034
